Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
10/02/2018,291,16,0.29999999999999999,17,4.9000000000000004,2000,-21.899999999999999,0.87,0,0,Winter,No Holiday,Yes
10/02/2018,277,17,-0.90000000000000002,19,5,2000,-21.600000000000001,0.47999999999999998,0,0,Winter,No Holiday,Yes
10/02/2018,216,18,-2,15,5.5999999999999996,2000,-25.199999999999999,0.13,0,0,Winter,No Holiday,Yes
10/02/2018,151,19,-3.1000000000000001,14,5.0999999999999996,2000,-26.899999999999999,0,0,0,Winter,No Holiday,Yes
10/02/2018,132,20,-4.4000000000000004,19,5.7999999999999998,2000,-24.600000000000001,0,0,0,Winter,No Holiday,Yes
10/02/2018,124,21,-5.5999999999999996,28,4.0999999999999996,2000,-21.199999999999999,0,0,0,Winter,No Holiday,Yes
10/02/2018,128,22,-6.2000000000000002,32,3.5,2000,-20.199999999999999,0,0,0,Winter,No Holiday,Yes
10/02/2018,118,23,-6.7000000000000002,35,2.1000000000000001,2000,-19.600000000000001,0,0,0,Winter,No Holiday,Yes
11/02/2018,112,0,-6.9000000000000004,36,2.1000000000000001,2000,-19.5,0,0,0,Winter,No Holiday,Yes
11/02/2018,95,1,-7,38,2.6000000000000001,2000,-18.899999999999999,0,0,0,Winter,No Holiday,Yes
11/02/2018,93,2,-7,42,1.6000000000000001,2000,-17.699999999999999,0,0,0,Winter,No Holiday,Yes
11/02/2018,58,3,-7.2000000000000002,43,2,2000,-17.600000000000001,0,0,0,Winter,No Holiday,Yes
11/02/2018,34,4,-7.5,42,2.3999999999999999,1998,-18.199999999999999,0,0,0,Winter,No Holiday,Yes
11/02/2018,19,5,-7.7999999999999998,39,2.7999999999999998,2000,-19.300000000000001,0,0,0,Winter,No Holiday,Yes
11/02/2018,39,6,-8.4000000000000004,33,1.3999999999999999,1963,-21.800000000000001,0,0,0,Winter,No Holiday,Yes
11/02/2018,40,7,-9.1999999999999993,34,2,1945,-22.199999999999999,0,0,0,Winter,No Holiday,Yes
11/02/2018,81,8,-9.4000000000000004,29,1.8999999999999999,1967,-24.100000000000001,0.029999999999999999,0,0,Winter,No Holiday,Yes
11/02/2018,126,9,-8.5999999999999996,28,1.5,1786,-23.800000000000001,0.48999999999999999,0,0,Winter,No Holiday,Yes
11/02/2018,130,10,-6.9000000000000004,21,3.3999999999999999,1827,-25.600000000000001,1.1599999999999999,0,0,Winter,No Holiday,Yes
11/02/2018,155,11,-5,25,3.2000000000000002,1853,-22,1.75,0,0,Winter,No Holiday,Yes
11/02/2018,174,12,-3.8999999999999999,28,2.8999999999999999,1921,-19.699999999999999,2.1200000000000001,0,0,Winter,No Holiday,Yes
11/02/2018,212,13,-2.3999999999999999,28,3,1953,-18.399999999999999,2.3500000000000001,0,0,Winter,No Holiday,Yes
11/02/2018,191,14,-2.2000000000000002,29,4.0999999999999996,1983,-17.800000000000001,1.9299999999999999,0,0,Winter,No Holiday,Yes
11/02/2018,181,15,-2.6000000000000001,31,2.7000000000000002,1987,-17.399999999999999,1.3600000000000001,0,0,Winter,No Holiday,Yes
11/02/2018,175,16,-3.6000000000000001,36,4.4000000000000004,2000,-16.5,0.67000000000000004,0,0,Winter,No Holiday,Yes
11/02/2018,198,17,-4.2000000000000002,47,2.7000000000000002,2000,-13.800000000000001,0.31,0,0,Winter,No Holiday,Yes
11/02/2018,150,18,-4.5999999999999996,56,3.6000000000000001,2000,-12,0.089999999999999997,0,0,Winter,No Holiday,Yes
11/02/2018,147,19,-5.2000000000000002,66,3.1000000000000001,2000,-10.5,0,0,0,Winter,No Holiday,Yes
11/02/2018,127,20,-5.7000000000000002,67,2.6000000000000001,2000,-10.800000000000001,0,0,0,Winter,No Holiday,Yes
11/02/2018,119,21,-5.5999999999999996,69,2.2000000000000002,1984,-10.300000000000001,0,0,0,Winter,No Holiday,Yes
11/02/2018,103,22,-5.7999999999999998,57,3.2000000000000002,1980,-12.9,0,0,0,Winter,No Holiday,Yes
11/02/2018,91,23,-7,49,3.3999999999999999,1984,-15.9,0,0,0,Winter,No Holiday,Yes
12/02/2018,103,0,-7.7000000000000002,52,3.2000000000000002,1982,-15.800000000000001,0,0,0,Winter,No Holiday,Yes
12/02/2018,69,1,-7.9000000000000004,52,3.7000000000000002,1961,-16,0,0,0,Winter,No Holiday,Yes
12/02/2018,45,2,-8.3000000000000007,49,2.7000000000000002,2000,-17.100000000000001,0,0,0,Winter,No Holiday,Yes
12/02/2018,21,3,-8.5,35,2.7000000000000002,2000,-21.199999999999999,0,0,0,Winter,No Holiday,Yes
12/02/2018,33,4,-8.5999999999999996,31,3.5,2000,-22.699999999999999,0,0,0,Winter,No Holiday,Yes
12/02/2018,30,5,-9.1999999999999993,37,1.1000000000000001,2000,-21.199999999999999,0,0,0,Winter,No Holiday,Yes
12/02/2018,109,6,-9.5,36,1.5,2000,-21.800000000000001,0,0,0,Winter,No Holiday,Yes
12/02/2018,236,7,-9.5,35,1.1000000000000001,2000,-22.100000000000001,0,0,0,Winter,No Holiday,Yes
12/02/2018,517,8,-9.0999999999999996,33,2.1000000000000001,1998,-22.399999999999999,0.029999999999999999,0,0,Winter,No Holiday,Yes
12/02/2018,262,9,-8.4000000000000004,28,2.2000000000000002,1947,-23.699999999999999,0.48999999999999999,0,0,Winter,No Holiday,Yes
12/02/2018,161,10,-6.7000000000000002,23,2.3999999999999999,1938,-24.399999999999999,1.25,0,0,Winter,No Holiday,Yes
12/02/2018,190,11,-6.0999999999999996,25,2.7999999999999998,1976,-22.899999999999999,1.28,0,0,Winter,No Holiday,Yes
12/02/2018,202,12,-4.5999999999999996,32,4.2000000000000002,1874,-18.800000000000001,1.4299999999999999,0,0,Winter,No Holiday,Yes
12/02/2018,246,13,-2.7000000000000002,29,2.8999999999999999,1961,-18.300000000000001,2.29,0,0,Winter,No Holiday,Yes
12/02/2018,182,14,-2.3999999999999999,30,3.3999999999999999,1824,-17.600000000000001,2.0800000000000001,0,0,Winter,No Holiday,Yes
12/02/2018,228,15,-2.1000000000000001,30,3.8999999999999999,1933,-17.300000000000001,2.2200000000000002,0,0,Winter,No Holiday,Yes
12/02/2018,239,16,-2.3999999999999999,33,4.5,1815,-16.5,1.55,0,0,Winter,No Holiday,Yes
12/02/2018,288,17,-3.1000000000000001,36,4.4000000000000004,1988,-16,0.89000000000000001,0,0,Winter,No Holiday,Yes
12/02/2018,475,18,-4.4000000000000004,46,3.5,2000,-14.300000000000001,0.23000000000000001,0,0,Winter,No Holiday,Yes
12/02/2018,340,19,-4.9000000000000004,52,2,2000,-13.199999999999999,0,0,0,Winter,No Holiday,Yes
12/02/2018,244,20,-4.7000000000000002,55,1.7,2000,-12.300000000000001,0,0,0,Winter,No Holiday,Yes
12/02/2018,253,21,-4.2999999999999998,59,3,1239,-11.1,0,0,0,Winter,No Holiday,Yes
12/02/2018,200,22,-4.2000000000000002,57,1.7,2000,-11.4,0,0,0,Winter,No Holiday,Yes
12/02/2018,140,23,-4.4000000000000004,58,2.3999999999999999,2000,-11.4,0,0,0,Winter,No Holiday,Yes
13/02/2018,158,0,-5,60,1.8,1995,-11.5,0,0,0,Winter,No Holiday,Yes
13/02/2018,146,1,-5.5,60,1.3,1994,-12,0,0,0,Winter,No Holiday,Yes
13/02/2018,106,2,-6,58,2,2000,-12.9,0,0,0,Winter,No Holiday,Yes
13/02/2018,70,3,-6.2000000000000002,61,1.3,1992,-12.5,0,0,0,Winter,No Holiday,Yes
13/02/2018,46,4,-6.4000000000000004,62,1.8,1978,-12.4,0,0,0,Winter,No Holiday,Yes
13/02/2018,51,5,-6.7000000000000002,64,1.6000000000000001,1981,-12.300000000000001,0,0,0,Winter,No Holiday,Yes
13/02/2018,96,6,-7.0999999999999996,70,1,1977,-11.6,0,0,0,Winter,No Holiday,Yes
13/02/2018,294,7,-7.2000000000000002,70,1.8999999999999999,1946,-11.699999999999999,0,0,0,Winter,No Holiday,Yes
13/02/2018,568,8,-7.0999999999999996,68,0.59999999999999998,1931,-12,0.029999999999999999,0,0,Winter,No Holiday,Yes
13/02/2018,285,9,-5.9000000000000004,52,1.3999999999999999,1935,-14.1,0.53000000000000003,0,0,Winter,No Holiday,Yes
13/02/2018,200,10,-2.3999999999999999,41,1.5,1905,-13.800000000000001,1.1899999999999999,0,0,Winter,No Holiday,Yes
13/02/2018,252,11,-0.29999999999999999,40,3.3999999999999999,1728,-12.199999999999999,1.73,0,0,Winter,No Holiday,Yes
13/02/2018,281,12,1,41,3.2999999999999998,1794,-10.800000000000001,2.1099999999999999,0,0,Winter,No Holiday,Yes
13/02/2018,256,13,2.6000000000000001,40,3.5,1854,-9.5999999999999996,2.2799999999999998,0,0,Winter,No Holiday,Yes
13/02/2018,300,14,3.7000000000000002,39,3.7999999999999998,1908,-9,2.1899999999999999,0,0,Winter,No Holiday,Yes
13/02/2018,295,15,3.7000000000000002,40,5.2999999999999998,1950,-8.5999999999999996,1.96,0,0,Winter,No Holiday,Yes
13/02/2018,328,16,3.8999999999999999,41,4,1973,-8.0999999999999996,1.24,0,0,Winter,No Holiday,Yes
13/02/2018,410,17,3.5,46,3.1000000000000001,1992,-7,0.39000000000000001,0,0,Winter,No Holiday,Yes
13/02/2018,604,18,3.1000000000000001,50,3.7000000000000002,2000,-6.2999999999999998,0.070000000000000007,0,0,Winter,No Holiday,Yes
13/02/2018,406,19,2.3999999999999999,57,3.2000000000000002,1995,-5.2000000000000002,0,0,0,Winter,No Holiday,Yes
13/02/2018,323,20,2.2999999999999998,59,3.7999999999999998,1981,-4.9000000000000004,0,0,0,Winter,No Holiday,Yes
13/02/2018,290,21,2.6000000000000001,57,3.7999999999999998,2000,-5,0,0,0,Winter,No Holiday,Yes
13/02/2018,291,22,2.6000000000000001,57,3.1000000000000001,2000,-5,0,0,0,Winter,No Holiday,Yes
13/02/2018,211,23,2.3999999999999999,59,3.2000000000000002,2000,-4.7999999999999998,0,0,0,Winter,No Holiday,Yes
14/02/2018,178,0,2,65,2.2000000000000002,1885,-3.8999999999999999,0,0,0,Winter,No Holiday,Yes
14/02/2018,213,1,1.3,67,1.2,1738,-4.0999999999999996,0,0,0,Winter,No Holiday,Yes
14/02/2018,129,2,1.2,64,0.90000000000000002,1680,-4.7999999999999998,0,0,0,Winter,No Holiday,Yes
14/02/2018,101,3,1.1000000000000001,65,1,1596,-4.7000000000000002,0,0,0,Winter,No Holiday,Yes
14/02/2018,51,4,1.1000000000000001,67,1.7,1506,-4.2999999999999998,0,0,0,Winter,No Holiday,Yes
14/02/2018,56,5,1,68,0.59999999999999998,1519,-4.2000000000000002,0,0,0,Winter,No Holiday,Yes
14/02/2018,108,6,1.1000000000000001,66,0.90000000000000002,1550,-4.5,0,0,0,Winter,No Holiday,Yes
14/02/2018,292,7,1.3,66,1.1000000000000001,1534,-4.2999999999999998,0,0,0,Winter,No Holiday,Yes
14/02/2018,606,8,2.1000000000000001,65,1.1000000000000001,1559,-3.7999999999999998,0.01,0,0,Winter,No Holiday,Yes
14/02/2018,326,9,3.8999999999999999,64,2.8999999999999999,1483,-2.2999999999999998,0.17999999999999999,0,0,Winter,No Holiday,Yes
14/02/2018,241,10,5.2000000000000002,65,3.8999999999999999,1313,-0.80000000000000004,0.56000000000000005,0,0,Winter,No Holiday,Yes
14/02/2018,288,11,6.2999999999999998,67,3.5,1179,0.59999999999999998,0.52000000000000002,0,0,Winter,No Holiday,Yes
14/02/2018,312,12,6.9000000000000004,67,3.8999999999999999,986,1.1000000000000001,0.41999999999999998,0,0,Winter,No Holiday,Yes
14/02/2018,349,13,7.2000000000000002,65,3.7999999999999998,773,1,0.60999999999999999,0,0,Winter,No Holiday,Yes
14/02/2018,398,14,7.7999999999999998,57,3.5,675,-0.20000000000000001,1.3400000000000001,0,0,Winter,No Holiday,Yes
14/02/2018,461,15,8.6999999999999993,48,4.0999999999999996,767,-1.7,1.6799999999999999,0,0,Winter,No Holiday,Yes
14/02/2018,447,16,8,36,3.5,1013,-6.0999999999999996,1.0900000000000001,0,0,Winter,No Holiday,Yes
14/02/2018,484,17,6.5999999999999996,34,2.7999999999999998,1300,-8.0999999999999996,0.41999999999999998,0,0,Winter,No Holiday,Yes
14/02/2018,559,18,5.0999999999999996,34,2.2999999999999998,1440,-9.5,0.089999999999999997,0,0,Winter,No Holiday,Yes
14/02/2018,316,19,3.8999999999999999,37,1.3999999999999999,1417,-9.4000000000000004,0,0,0,Winter,No Holiday,Yes
14/02/2018,262,20,2.7999999999999998,29,2.7999999999999998,1473,-13.5,0,0,0,Winter,No Holiday,Yes
14/02/2018,216,21,1.7,27,3.1000000000000001,1734,-15.300000000000001,0,0,0,Winter,No Holiday,Yes
14/02/2018,218,22,0.29999999999999999,33,4,1436,-14.1,0,0,0,Winter,No Holiday,Yes
14/02/2018,160,23,-0.29999999999999999,35,2.1000000000000001,1577,-13.9,0,0,0,Winter,No Holiday,Yes
15/02/2018,126,0,-0.69999999999999996,37,3.5,1716,-13.6,0,0,0,Winter,Holiday,Yes
15/02/2018,123,1,-1.1000000000000001,38,2.7999999999999998,1999,-13.6,0,0,0,Winter,Holiday,Yes
15/02/2018,112,2,-1.2,35,2.2000000000000002,2000,-14.699999999999999,0,0,0,Winter,Holiday,Yes
15/02/2018,74,3,-1.3999999999999999,34,2.1000000000000001,2000,-15.199999999999999,0,0,0,Winter,Holiday,Yes
15/02/2018,58,4,-1.8999999999999999,34,3,2000,-15.699999999999999,0,0,0,Winter,Holiday,Yes
15/02/2018,32,5,-2.3999999999999999,33,3.1000000000000001,2000,-16.5,0,0,0,Winter,Holiday,Yes
15/02/2018,39,6,-2.6000000000000001,38,1,2000,-15,0,0,0,Winter,Holiday,Yes
15/02/2018,55,7,-3,40,0.90000000000000002,2000,-14.699999999999999,0,0,0,Winter,Holiday,Yes
15/02/2018,112,8,-3,38,1,2000,-15.4,0,0,0,Winter,Holiday,Yes
15/02/2018,112,9,-3.5,30,1.5,1980,-18.600000000000001,0,0,0,Winter,Holiday,Yes
15/02/2018,127,10,-1.6000000000000001,26,1.8999999999999999,1980,-18.600000000000001,1.29,0,0,Winter,Holiday,Yes
15/02/2018,170,11,0.10000000000000001,22,2,2000,-19.100000000000001,1.8400000000000001,0,0,Winter,Holiday,Yes
15/02/2018,174,12,1.7,20,3,1983,-18.899999999999999,2.2799999999999998,0,0,Winter,Holiday,Yes
15/02/2018,240,13,2.2000000000000002,18,3.3999999999999999,1942,-19.699999999999999,2.2999999999999998,0,0,Winter,Holiday,Yes
15/02/2018,270,14,2.8999999999999999,14,4.2999999999999998,2000,-22,2.29,0,0,Winter,Holiday,Yes
15/02/2018,276,15,3.7999999999999998,17,3.2000000000000002,2000,-19,1.97,0,0,Winter,Holiday,Yes
15/02/2018,273,16,3.2000000000000002,16,3,2000,-20.199999999999999,1.45,0,0,Winter,Holiday,Yes
15/02/2018,236,17,2.3999999999999999,17,3.1000000000000001,1990,-20.199999999999999,0.78000000000000003,0,0,Winter,Holiday,Yes
15/02/2018,190,18,1.1000000000000001,18,2.5,2000,-20.600000000000001,0.20000000000000001,0,0,Winter,Holiday,Yes
15/02/2018,166,19,0.10000000000000001,21,2.8999999999999999,2000,-19.699999999999999,0,0,0,Winter,Holiday,Yes
15/02/2018,148,20,-0.40000000000000002,27,2.2000000000000002,2000,-17.100000000000001,0,0,0,Winter,Holiday,Yes
15/02/2018,134,21,-1.1000000000000001,32,2.3999999999999999,2000,-15.699999999999999,0,0,0,Winter,Holiday,Yes
15/02/2018,145,22,-1.8999999999999999,30,0.80000000000000004,2000,-17.199999999999999,0,0,0,Winter,Holiday,Yes
15/02/2018,92,23,-2.5,31,1.3999999999999999,1996,-17.300000000000001,0,0,0,Winter,Holiday,Yes
16/02/2018,105,0,-3.2999999999999998,35,1.8,1977,-16.600000000000001,0,0,0,Winter,Holiday,Yes
16/02/2018,77,1,-3.6000000000000001,35,2,1943,-16.800000000000001,0,0,0,Winter,Holiday,Yes
16/02/2018,47,2,-4.0999999999999996,38,1.2,1996,-16.300000000000001,0,0,0,Winter,Holiday,Yes
16/02/2018,36,3,-4.4000000000000004,37,1.7,1989,-16.899999999999999,0,0,0,Winter,Holiday,Yes
16/02/2018,35,4,-4.5,42,1.3999999999999999,1944,-15.5,0,0,0,Winter,Holiday,Yes
16/02/2018,28,5,-5,44,0.90000000000000002,1976,-15.300000000000001,0,0,0,Winter,Holiday,Yes
16/02/2018,30,6,-5.2000000000000002,42,0.69999999999999996,1980,-16.100000000000001,0,0,0,Winter,Holiday,Yes
16/02/2018,49,7,-5.4000000000000004,41,0.29999999999999999,2000,-16.600000000000001,0,0,0,Winter,Holiday,Yes
16/02/2018,68,8,-5.4000000000000004,38,0.69999999999999996,2000,-17.5,0.040000000000000001,0,0,Winter,Holiday,Yes
16/02/2018,48,9,-4.2999999999999998,33,0.69999999999999996,1923,-18.199999999999999,0.59999999999999998,0,0,Winter,Holiday,Yes
16/02/2018,78,10,-1.3,32,1.5,1933,-15.9,1.24,0,0,Winter,Holiday,Yes
16/02/2018,93,11,1,25,1.3999999999999999,1782,-16.800000000000001,1.7,0,0,Winter,Holiday,Yes
16/02/2018,137,12,2.2000000000000002,19,1.3999999999999999,1946,-19.100000000000001,2.0099999999999998,0,0,Winter,Holiday,Yes
16/02/2018,169,13,3.5,17,3.2000000000000002,1971,-19.300000000000001,2.2000000000000002,0,0,Winter,Holiday,Yes
16/02/2018,196,14,4.2000000000000002,18,3.2999999999999998,1976,-18,2.25,0,0,Winter,Holiday,Yes
16/02/2018,243,15,4,26,3.5,2000,-13.800000000000001,1.75,0,0,Winter,Holiday,Yes
16/02/2018,189,16,3.2999999999999998,38,3.7999999999999998,1921,-9.5999999999999996,1.3300000000000001,0,0,Winter,Holiday,Yes
16/02/2018,210,17,2.5,48,4.2000000000000002,1979,-7.4000000000000004,0.76000000000000001,0,0,Winter,Holiday,Yes
16/02/2018,165,18,1.3999999999999999,56,3.2000000000000002,1932,-6.4000000000000004,0.22,0,0,Winter,Holiday,Yes
16/02/2018,126,19,0.59999999999999998,59,2.2999999999999998,1939,-6.5,0,0,0,Winter,Holiday,Yes
16/02/2018,150,20,0.20000000000000001,61,1.8999999999999999,1956,-6.4000000000000004,0,0,0,Winter,Holiday,Yes
16/02/2018,114,21,0.10000000000000001,67,2.5,1451,-5.2999999999999998,0,0,0,Winter,Holiday,Yes
16/02/2018,116,22,-0.59999999999999998,70,3.3999999999999999,1204,-5.4000000000000004,0,0,0,Winter,Holiday,Yes
16/02/2018,84,23,-2,51,3.2000000000000002,1336,-10.800000000000001,0,0,0,Winter,Holiday,Yes
17/02/2018,79,0,-2.7000000000000002,41,3.2000000000000002,1695,-14.1,0,0,0,Winter,Holiday,Yes
17/02/2018,71,1,-3.1000000000000001,36,3.5,2000,-16,0,0,0,Winter,Holiday,Yes
17/02/2018,56,2,-3.7999999999999998,30,3.8999999999999999,2000,-18.800000000000001,0,0,0,Winter,Holiday,Yes
17/02/2018,34,3,-4.5,28,3,2000,-20.300000000000001,0,0,0,Winter,Holiday,Yes
17/02/2018,20,4,-5.2000000000000002,28,2.5,2000,-20.899999999999999,0,0,0,Winter,Holiday,Yes
17/02/2018,14,5,-5.7000000000000002,31,2.2999999999999998,1999,-20.100000000000001,0,0,0,Winter,Holiday,Yes
17/02/2018,39,6,-6.2000000000000002,32,2.5,2000,-20.199999999999999,0,0,0,Winter,Holiday,Yes
17/02/2018,35,7,-6.7999999999999998,32,1.6000000000000001,2000,-20.699999999999999,0,0,0,Winter,Holiday,Yes
17/02/2018,80,8,-7.0999999999999996,30,1.7,1991,-21.699999999999999,0.040000000000000001,0,0,Winter,Holiday,Yes
17/02/2018,98,9,-6.5,26,2.3999999999999999,1874,-22.800000000000001,0.64000000000000001,0,0,Winter,Holiday,Yes
17/02/2018,103,10,-4.2999999999999998,21,1.3999999999999999,1908,-23.399999999999999,1.3400000000000001,0,0,Winter,Holiday,Yes
17/02/2018,155,11,-2.7999999999999998,19,2.6000000000000001,1957,-23.199999999999999,1.9099999999999999,0,0,Winter,Holiday,Yes
17/02/2018,183,12,-1.3,17,1.5,1998,-23.199999999999999,2.2799999999999998,0,0,Winter,Holiday,Yes
17/02/2018,193,13,-0.40000000000000002,15,2.3999999999999999,1938,-23.899999999999999,2.46,0,0,Winter,Holiday,Yes
17/02/2018,258,14,-0.10000000000000001,15,4,2000,-23.699999999999999,2.3900000000000001,0,0,Winter,Holiday,Yes
17/02/2018,273,15,1,14,4.5999999999999996,2000,-23.5,2.1200000000000001,0,0,Winter,Holiday,Yes
17/02/2018,267,16,1.3,15,4.2000000000000002,2000,-22.5,1.6299999999999999,0,0,Winter,Holiday,Yes
17/02/2018,250,17,0.59999999999999998,17,3.2999999999999998,2000,-21.699999999999999,0.79000000000000004,0,0,Winter,Holiday,Yes
17/02/2018,223,18,-0.29999999999999999,17,1.8999999999999999,2000,-22.399999999999999,0.20000000000000001,0,0,Winter,Holiday,Yes
17/02/2018,169,19,-1.5,32,2.5,2000,-16,0,0,0,Winter,Holiday,Yes
17/02/2018,145,20,-2.1000000000000001,38,2,2000,-14.5,0,0,0,Winter,Holiday,Yes
17/02/2018,133,21,-2.2999999999999998,38,2.2999999999999998,2000,-14.699999999999999,0,0,0,Winter,Holiday,Yes
17/02/2018,123,22,-2.7000000000000002,42,2.2000000000000002,2000,-13.800000000000001,0,0,0,Winter,Holiday,Yes
17/02/2018,117,23,-2.8999999999999999,31,3.7999999999999998,2000,-17.699999999999999,0,0,0,Winter,Holiday,Yes
18/02/2018,99,0,-3.6000000000000001,33,1.7,2000,-17.5,0,0,0,Winter,No Holiday,Yes
18/02/2018,103,1,-4.4000000000000004,33,1.3999999999999999,2000,-18.199999999999999,0,0,0,Winter,No Holiday,Yes
18/02/2018,86,2,-4.7000000000000002,33,0.10000000000000001,2000,-18.5,0,0,0,Winter,No Holiday,Yes
18/02/2018,56,3,-4.5,26,0,2000,-21.100000000000001,0,0,0,Winter,No Holiday,Yes
18/02/2018,37,4,-4.0999999999999996,27,0.59999999999999998,2000,-20.300000000000001,0,0,0,Winter,No Holiday,Yes
18/02/2018,22,5,-4,28,0.5,2000,-19.800000000000001,0,0,0,Winter,No Holiday,Yes
18/02/2018,38,6,-4.0999999999999996,30,1.1000000000000001,2000,-19.100000000000001,0,0,0,Winter,No Holiday,Yes
18/02/2018,52,7,-4.5999999999999996,31,1.2,2000,-19.199999999999999,0,0,0,Winter,No Holiday,Yes
18/02/2018,92,8,-4.7999999999999998,31,0.80000000000000004,2000,-19.300000000000001,0.02,0,0,Winter,No Holiday,Yes
18/02/2018,137,9,-4.0999999999999996,30,0.5,2000,-19.100000000000001,0.28000000000000003,0,0,Winter,No Holiday,Yes
18/02/2018,156,10,-1.8,23,0.59999999999999998,2000,-20.199999999999999,0.80000000000000004,0,0,Winter,No Holiday,Yes
18/02/2018,183,11,0,20,0.80000000000000004,1975,-20.300000000000001,1.05,0,0,Winter,No Holiday,Yes
18/02/2018,263,12,2.2000000000000002,17,1,1979,-20.399999999999999,1.75,0,0,Winter,No Holiday,Yes
18/02/2018,337,13,3.7000000000000002,17,1.3999999999999999,2000,-19.100000000000001,1.98,0,0,Winter,No Holiday,Yes
18/02/2018,372,14,4.0999999999999996,17,1.8,1996,-18.800000000000001,1.8700000000000001,0,0,Winter,No Holiday,Yes
18/02/2018,440,15,5,16,2,1970,-18.800000000000001,1.4199999999999999,0,0,Winter,No Holiday,Yes
18/02/2018,404,16,5.0999999999999996,16,1.8,1998,-18.699999999999999,1.1699999999999999,0,0,Winter,No Holiday,Yes
18/02/2018,354,17,4.2000000000000002,17,2.5,1990,-18.699999999999999,0.66000000000000003,0,0,Winter,No Holiday,Yes
18/02/2018,310,18,2.7999999999999998,25,3,2000,-15.300000000000001,0.22,0,0,Winter,No Holiday,Yes
18/02/2018,238,19,1.5,30,2.6000000000000001,2000,-14.199999999999999,0,0,0,Winter,No Holiday,Yes
18/02/2018,213,20,0.59999999999999998,33,1.8999999999999999,2000,-13.800000000000001,0,0,0,Winter,No Holiday,Yes
18/02/2018,226,21,0.20000000000000001,32,1.1000000000000001,1951,-14.5,0,0,0,Winter,No Holiday,Yes
18/02/2018,191,22,-0.29999999999999999,34,1.6000000000000001,1981,-14.199999999999999,0,0,0,Winter,No Holiday,Yes
18/02/2018,153,23,-0.69999999999999996,37,0.90000000000000002,1814,-13.6,0,0,0,Winter,No Holiday,Yes
19/02/2018,148,0,-1.1000000000000001,39,1.7,1832,-13.300000000000001,0,0,0,Winter,No Holiday,Yes
19/02/2018,101,1,-1.3999999999999999,42,1.1000000000000001,1805,-12.6,0,0,0,Winter,No Holiday,Yes
19/02/2018,59,2,-1.3999999999999999,41,1.1000000000000001,1582,-12.9,0,0,0,Winter,No Holiday,Yes
19/02/2018,42,3,-1.3999999999999999,41,1.6000000000000001,1870,-12.9,0,0,0,Winter,No Holiday,Yes
19/02/2018,50,4,-1.8999999999999999,44,0.69999999999999996,1907,-12.5,0,0,0,Winter,No Holiday,Yes
19/02/2018,59,5,-1.8,44,0.5,1862,-12.4,0,0,0,Winter,No Holiday,Yes
19/02/2018,139,6,-1.3999999999999999,46,0.29999999999999999,1651,-11.5,0,0,0,Winter,No Holiday,Yes
19/02/2018,349,7,-0.90000000000000002,45,0.90000000000000002,1820,-11.300000000000001,0,0,0,Winter,No Holiday,Yes
